card_id,name_jp,name_en,category,stage,evolves_from,hp,type,weakness,resistance,retreat,ex,mega_ex,ace_spec,tera,basic,ability_name,ability_text,max_attack_damage,best_damage_per_energy,deck_usage_count,total_copies,avg_copies_when_used,is_staple,expansion,collection_no,in_engine,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,attack3_name,attack3_cost,attack3_damage,attack3_effect
668,コレクレー,Gimmighoul,ポケモン/たね,ポケモン/たね,,70,超,悪,闘,2,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,356/742,1,ビンタ,●,10,,,,,,,,,
669,サンド,Sandshrew,ポケモン/たね,ポケモン/たね,,70,闘,草,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,M1L,020/063,1,ツメをたてる,●,10,,どろかけ,闘●,20,,,,,
670,サンドパン,Sandslash,ポケモン/1進化,ポケモン/1進化,サンド,120,闘,草,,1,0,0,0,0,0,,,100,33.3,0,0,0,0,M1L,021/063,1,すなかけ,●●,50,次の相手の番、このワザを受けたポケモンがワザを使うとき、相手はコインを1回投げる。ウラならそのワザは失敗。,マッドショット,闘●●,100,,,,,
671,イワーク,Onix,ポケモン/たね,ポケモン/たね,,120,闘,草,,4,0,0,0,0,1,,,100,25.0,0,0,0,0,M1L,022/063,1,しめつける,●●,30,コインを1回投げオモテなら、相手のバトルポケモンを【マヒ】にする。,かいりき,●●●●,100,,,,,
672,バルキー,Tyrogue,ポケモン/たね,ポケモン/たね,,30,闘,超,,,0,0,0,0,1,,,10,2.5,0,0,0,0,M1L,023/063,1,ボカボカなぐる,0コスト,10,ウラが出るまでコインを投げ、オモテの数×30ダメージ追加。,,,,,,,,
673,マクノシタ,Makuhita,ポケモン/たね,ポケモン/たね,,80,闘,超,,2,0,0,0,0,1,,,30,15.0,16,35,2.2,1,M1L,024/063,1,どつく,闘,10,,がちんこ,闘闘,30,,,,,
674,ハリテヤマ,Hariyama,ポケモン/1進化,ポケモン/1進化,マクノシタ,150,闘,超,,3,0,0,0,0,0,どすこいキャッチャー,自分の番に、このカードを手札から出して進化させたとき、1回使える。相手のベンチポケモンを1匹選び、バトルポケモンと入れ替える。,210,70.0,16,35,2.2,1,M1L,025/063,1,ワイルドプレス,闘闘闘,210,このポケモンにも70ダメージ。,,,,,,,,
675,ルナトーン,Lunatone,ポケモン/たね,ポケモン/たね,,110,闘,草,,1,0,0,0,0,1,ルナサイクル,自分の場に「ソルロック」がいて、自分の番に、自分の手札から「基本【闘】エネルギー」を1枚トラッシュするなら、1回使える。自分の山札を3枚引く。この特性は別の「ルナサイクル」を使った番は使えない。,50,25.0,16,32,2.0,1,MC,371/742,1,パワージェム,闘闘,50,,,,,,,,,
676,ソルロック,Solrock,ポケモン/たね,ポケモン/たね,,110,闘,草,,1,0,0,0,0,1,,,70,70.0,16,48,3.0,1,MC,372/742,1,コスモビーム,闘,70,自分のベンチに「ルナトーン」がいないなら、このワザは失敗。このワザのダメージは弱点・抵抗力を計算しない。,,,,,,,,
677,リオル,Riolu,ポケモン/たね,ポケモン/たね,,80,闘,超,,2,0,0,0,0,1,,,30,30.0,16,54,3.4,1,M2a,091/193,1,かそくづき,闘,30,次の自分の番、このポケモンは「かそくづき」が使えない。,,,,,,,,
678,メガルカリオex,Mega Lucario ex,ポケモン/1進化,ポケモン/1進化,リオル,340,闘,超,,2,0,1,0,0,0,,,270,135.0,16,64,4.0,1,M2a,092/193,1,はどうづき,闘,130,自分のトラッシュから「基本【闘】エネルギー」を3枚まで選び、ベンチポケモンに好きなようにつける。,メガブレイブ,闘闘,270,次の自分の番、このポケモンは「メガブレイブ」が使えない。,,,,
679,グレッグル,Croagunk,ポケモン/たね,ポケモン/たね,,70,闘,超,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,382/742,1,ひらてうち,闘,20,,,,,,,,,
680,ドクロッグ,Toxicroak,ポケモン/1進化,ポケモン/1進化,グレッグル,130,闘,超,,1,0,0,0,0,0,,,70,70.0,0,0,0,0,MC,384/742,1,とつげき,闘,70,このポケモンにも20ダメージ。,,,,,,,,
681,マーシャドー,Marshadow,ポケモン/たね,ポケモン/たね,,90,闘,超,,1,0,0,0,0,1,,,60,30.0,0,0,0,0,MC,408/742,1,シャドーソバット,闘闘,60,このワザのダメージで、相手のポケモンが【きぜつ】したなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。,,,,,,,,
682,イシヘンジン,Stonjourner,ポケモン/たね,ポケモン/たね,,130,闘,草,,2,0,0,0,0,1,,,140,46.7,1,4,4.0,0,MC,414/742,1,ストーンキック,闘,20,相手のベンチポケモン1匹にも、20ダメージ。［ベンチは弱点・抵抗力を計算しない。］,そこぢから,闘闘●,140,次の自分の番、このポケモンはワザが使えない。,,,,
683,コジオ,Nacli,ポケモン/たね,ポケモン/たね,,70,闘,草,,2,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,416/742,1,ぶつかる,●,10,,,,,,,,,
684,ジオヅム,Naclstack,ポケモン/1進化,ポケモン/1進化,コジオ,110,闘,草,,3,0,0,0,0,0,,,50,25.0,0,0,0,0,MC,417/742,1,いわとばし,闘●,50,このワザのダメージは抵抗力を計算しない。,,,,,,,,
685,キョジオーン,Garganacl,ポケモン/2進化,ポケモン/2進化,ジオヅム,180,闘,草,,4,0,0,0,0,0,ちからのしお,このポケモンがいるかぎり、自分の【闘】ポケモンが使うワザの、相手のバトルポケモンへのダメージは「+30」される。,130,43.3,0,0,0,0,MC,418/742,1,ぶちかます,闘闘●,130,,,,,,,,,
686,シザリガー,Crawdaunt,ポケモン/1進化,ポケモン/1進化,ヘイガニ,130,悪,草,,3,0,0,0,0,0,,,130,43.3,0,0,0,0,M1L,037/063,1,はさむ,●,30,,やりかえしシザー,悪悪●,130,このワザは、このポケモンにダメカンがのっているなら、【悪】エネルギー1個で使える。,,,,
687,メガアブソルex,Mega Absol ex,ポケモン/たね,ポケモン/たね,,280,悪,草,,2,0,1,0,0,1,,,200,66.7,0,0,0,0,M1L,038/063,1,デスピリオド,悪●,,相手のバトルポケモンにのっているダメカンが6個なら、そのポケモンを【きぜつ】させる。,あくのかぎづめ,悪悪●,200,相手の手札を見て、その中からカードを1枚選び、トラッシュする。,,,,
688,ミカルゲ,Spiritomb,ポケモン/たね,ポケモン/たね,,80,悪,草,,1,0,0,0,0,1,うらみのうず,このポケモンがいるかぎり、自分のバトル場の【悪】ポケモンが、相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンにダメカンを1個のせる。,10,10.0,0,0,0,0,MC,455/742,1,やまくずし,悪,10,相手の山札を上から1枚トラッシュする。,,,,,,,,
689,イベルタル,Yveltal,ポケモン/たね,ポケモン/たね,,110,悪,雷,闘,,0,0,0,0,1,,,110,36.7,0,0,0,0,MC,481/742,1,わしづかみ,悪,20,次の相手の番、このワザを受けたポケモンは、にげられない。,ダークフェザー,悪悪●,110,,,,,
690,クスネ,Nickit,ポケモン/たね,ポケモン/たね,,70,悪,草,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,M1L,041/063,1,やみのキバ,悪,20,,,,,,,,,
691,フォクスライ,Thievul,ポケモン/1進化,ポケモン/1進化,クスネ,120,悪,草,,1,0,0,0,0,0,,,60,30.0,0,0,0,0,M1L,042/063,1,よくばりハント,●,20,のぞむなら、自分の手札が6枚になるように、山札を引く。,しっこくのキバ,悪●,60,,,,,
692,シルシュルー,Shroodle,ポケモン/たね,ポケモン/たね,,60,悪,闘,,1,0,0,0,0,1,,,20,10.0,0,0,0,0,M1L,043/063,1,どくづき,悪●,20,相手のバトルポケモンを【どく】にする。,,,,,,,,
693,タギングル,Grafaiai,ポケモン/1進化,ポケモン/1進化,シルシュルー,100,悪,闘,,1,0,0,0,0,0,,,90,45.0,0,0,0,0,M1L,044/063,1,ミラクルペイント,悪●,90,コインを1回投げオモテなら、特殊状態の中から1つ選び、相手のバトルポケモンをその状態にする。,,,,,,,,
694,ハガネール,Steelix,ポケモン/1進化,ポケモン/1進化,イワーク,200,鋼,炎,草,4,0,0,0,0,0,,,140,35.0,0,0,0,0,M1L,045/063,1,ウェルカムテール,●●,40,自分のサイドの残り枚数が6枚なら、200ダメージ追加。,ロケットずつき,鋼鋼●●,140,,,,,
695,メガクチートex,Mega Mawile ex,ポケモン/たね,ポケモン/たね,,270,鋼,炎,草,2,0,1,0,0,1,,,260,86.7,0,0,0,0,M1L,046/063,1,がっつく,鋼鋼,80×,自分がすでにとったサイドの枚数×80ダメージ。,ビッグバイト,鋼鋼●,260,相手のバトルポケモンにダメカンがのっているなら、このワザのダメージは「30」になる。,,,,
696,ディアルガ,Dialga,ポケモン/たね,ポケモン/たね,,140,鋼,炎,草,2,0,0,0,0,1,,,80,30.0,0,0,0,0,MC,502/742,1,ビーム,鋼,30,,クロノバースト,鋼鋼●,80,のぞむなら、このポケモンについているエネルギーをすべて山札にもどして切り、80ダメージ追加。,,,,
697,カヌチャン,Tinkatink,ポケモン/たね,ポケモン/たね,,70,鋼,炎,草,1,0,0,0,0,1,,,20,20.0,0,0,0,0,MC,528/742,1,たたく,鋼,20,,,,,,,,,
698,ナカヌチャン,Tinkatuff,ポケモン/1進化,ポケモン/1進化,カヌチャン,90,鋼,炎,草,2,0,0,0,0,0,でたとこハンマー,自分の番に、このカードを手札から出して進化させたとき、1回使える。コインを1回投げオモテなら、相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。,30,30.0,0,0,0,0,MC,529/742,1,なぐる,鋼,30,,,,,,,,,
699,デカヌチャン,Tinkaton,ポケモン/2進化,ポケモン/2進化,ナカヌチャン,160,鋼,炎,草,2,0,0,0,0,0,,,0,0.0,0,0,0,0,MC,530/742,1,おおぶりスイング,鋼,-240,相手のバトルポケモンについているエネルギーの数×60ダメージぶん、このワザのダメージは小さくなる。,,,,,,,,
700,サーフゴー,Gholdengo,ポケモン/1進化,ポケモン/1進化,コレクレー,130,鋼,炎,草,2,0,0,0,0,0,,,100,33.3,0,0,0,0,MC,535/742,1,つかみほうだい,●,,ウラが出るまでコインを投げ、オモテの数ぶんまで、自分の山札から好きなカードを選び、手札に加える。そして山札を切る。,スピードアタック,鋼●●,100,,,,,
701,オニスズメ,Spearow,ポケモン/たね,ポケモン/たね,,60,無,雷,闘,1,0,0,0,0,1,,,10,10.0,0,0,0,0,MC,557/742,1,ついばむ,●,10,ダメージを与える前に、相手のバトルポケモンについている「ポケモンのどうぐ」をトラッシュする。,,,,,,,,
702,オニドリル,Fearow,ポケモン/1進化,ポケモン/1進化,オニスズメ,100,無,雷,闘,1,0,0,0,0,0,,,30,30.0,0,0,0,0,MC,558/742,1,マシンガンドリル,●,30×,コインを5回投げ、オモテの数×30ダメージ。,,,,,,,,
703,ミルタンク,Miltank,ポケモン/たね,ポケモン/たね,,120,無,闘,,2,0,0,0,0,1,,,60,20.0,0,0,0,0,MC,578/742,1,まんぷくミルク,●●,,コインを2回投げ、すべてオモテなら、自分のポケモン1匹のHPを、すべて回復する。,たいあたり,●●●,60,,,,,
704,ヤングース,Yungoos,ポケモン/たね,ポケモン/たね,,70,無,闘,,1,0,0,0,0,1,,,20,10.0,1,4,4.0,0,M1L,055/063,1,もってくる,●,,自分の山札を1枚引く。,かじる,●●,20,,,,,
705,デカグース,Gumshoos,ポケモン/1進化,ポケモン/1進化,ヤングース,100,無,闘,,1,0,0,0,0,0,しょうこあつめ,自分の番に1回使える。自分の手札を1枚選び、山札の上のカードと入れ替える。,50,25.0,0,0,0,0,M1L,056/063,1,かみつく,●●,50,,,,,,,,,
706,モンジャラ,Tangela,ポケモン/たね,ポケモン/たね,,80,草,炎,,2,0,0,0,0,1,,,30,10.0,0,0,0,0,M1S,001/063,1,どくのこな,草,,相手のバトルポケモンを【どく】にする。,ひっかける,草●●,30,,,,,
707,モジャンボ,Tangrowth,ポケモン/1進化,ポケモン/1進化,モンジャラ,150,草,炎,,4,0,0,0,0,0,,,120,30.0,0,0,0,0,M1S,002/063,1,すいとる,草●,30,このポケモンのHPを「30」回復する。,ムキムキウィップ,草草●●,120,このワザを使うためのエネルギーより、2個多くエネルギーがついているなら、140ダメージ追加。,,,,
708,チコリータ,Chikorita,ポケモン/たね,ポケモン/たね,,70,草,炎,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,M1S,003/063,1,はっぱカッター,草,20,,,,,,,,,
709,ベイリーフ,Bayleef,ポケモン/1進化,ポケモン/1進化,チコリータ,110,草,炎,,2,0,0,0,0,0,,,50,25.0,0,0,0,0,M1S,004/063,1,つきとばす,草●,50,相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］,,,,,,,,
710,メガニウム,Meganium,ポケモン/2進化,ポケモン/2進化,ベイリーフ,160,草,炎,,2,0,0,0,0,0,おいしげる,このポケモンがいるかぎり、自分のポケモン全員についている「基本【草】エネルギー」は、それぞれ【草】エネルギー2個ぶんとしてはたらく。この特性の効果は重ならない。,140,35.0,0,0,0,0,M1S,005/063,1,ソーラービーム,草草●●,140,,,,,,,,,
711,ツボツボ,Shuckle,ポケモン/たね,ポケモン/たね,,80,草,炎,,1,0,0,0,0,1,はっこうジュース,このポケモンに【草】エネルギーがついているなら、自分の番に1回使える。自分のポケモン1匹のHPを「30」回復する。,30,15.0,0,0,0,0,MC,023/742,1,ころがる,草●,30,,,,,,,,,
712,ツチニン,Nincada,ポケモン/たね,ポケモン/たね,,50,草,炎,,1,0,0,0,0,1,,,20,20.0,0,0,0,0,M1S,007/063,1,ひっかく,●,20,,,,,,,,,
713,テッカニン,Ninjask,ポケモン/1進化,ポケモン/1進化,ツチニン,80,草,炎,,,0,0,0,0,0,からぬけ,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札から「ヌケニン」を1枚選び、ベンチに出す。そして山札を切る。,90,45.0,0,0,0,0,M1S,008/063,1,とんぼがえり,草●,90,このポケモンをベンチポケモンと入れ替える。,,,,,,,,
714,ダダリン,Dhelmise,ポケモン/たね,ポケモン/たね,,120,草,炎,,2,0,0,0,0,1,,,30,15.0,0,0,0,0,M1S,009/063,1,グラウンドパワー,草●,30,場に自分のスタジアムが出ているなら、50ダメージ追加。,,,,,,,,
715,シシコ,Litleo,ポケモン/たね,ポケモン/たね,,70,炎,水,,2,0,0,0,0,1,,,30,15.0,0,0,0,0,M1S,010/063,1,ほのお,炎●,30,,,,,,,,,
716,カエンジシ,Pyroar,ポケモン/1進化,ポケモン/1進化,シシコ,130,炎,水,,2,0,0,0,0,0,いかくのキバ,このポケモンがバトル場にいるかぎり、相手のバトルポケモンが使うワザのダメージは「-30」される。,70,23.3,0,0,0,0,M1S,011/063,1,やきこがす,炎●●,70,相手のバトルポケモンを【やけど】にする。,,,,,,,,
717,ヤクデ,Sizzlipede,ポケモン/たね,ポケモン/たね,,80,炎,水,,2,0,0,0,0,1,,,50,16.7,0,0,0,0,M1S,012/063,1,ぶつかる,炎,10,,かえん,炎炎●,50,,,,,
718,マルヤクデ,Centiskorch,ポケモン/1進化,ポケモン/1進化,ヤクデ,140,炎,水,,3,0,0,0,0,0,,,140,35.0,0,0,0,0,M1S,013/063,1,まきつきクラッシュ,●●,50,コインを2回投げ、オモテの数ぶん、相手のバトルポケモンについているエネルギーを選び、トラッシュする。,ヒートクローラー,炎炎●●,140,,,,,
719,イーユイ,Chi-Yu,ポケモン/たね,ポケモン/たね,,110,炎,水,,1,0,0,0,0,1,,,40,40.0,0,0,0,0,M1S,014/063,1,やけつくだいち,炎,40,場に出ている相手のスタジアムをトラッシュする。トラッシュした場合、次の相手の番、相手は手札からスタジアムを出せない。,,,,,,,,
720,マンタイン,Mantine,ポケモン/たね,ポケモン/たね,,110,水,雷,,1,0,0,0,0,1,,,50,25.0,0,0,0,0,MC,173/742,1,なかまをよぶ,●,,自分の山札から【たね】ポケモンを2枚まで選び、ベンチに出す。そして山札を切る。,たきのぼり,水●,50,,,,,
721,カイオーガ,Kyogre,ポケモン/たね,ポケモン/たね,,150,水,雷,,3,0,0,0,0,1,,,130,43.3,6,14,2.3,0,M1S,016/063,1,ぎゃくりゅう,水,20×,自分のトラッシュにある「基本【水】エネルギー」をすべて相手に見せ、その枚数×20ダメージ。その後、見せたエネルギーを山札にもどして切る。,うずまくなみ,水水●,130,このポケモンについているエネルギーを2個選び、トラッシュする。,,,,
722,ユキカブリ,Snover,ポケモン/たね,ポケモン/たね,,90,水,鋼,,3,0,0,0,0,1,,,30,15.0,6,24,4.0,0,M1S,017/063,1,たたく,水,10,,スノーアイス,水水,30,,,,,
723,メガユキノオーex,Mega Abomasnow ex,ポケモン/1進化,ポケモン/1進化,ユキカブリ,350,水,鋼,,4,0,1,0,0,0,,,200,66.7,6,23,3.8,0,M1S,018/063,1,アバランチハンマー,水水,100×,自分の山札を上から6枚トラッシュし、その中にある「基本【水】エネルギー」の枚数×100ダメージ。,フロストバリア,水水水,200,次の相手の番、このポケモンが受けるワザのダメージは「-30」される。,,,,
